X,Y,Profundidade,Rugosidade,Z,Nó
699623.5,7458547,11.1887,0.02,-11.1887,5196
699595,7458574,11.4966,0.02,-11.4966,5197
699600,7458631,11.3939,0.02,-11.3939,5198
699566.5,7458601,11.7512,0.02,-11.7512,5199
699575,7458662,11.5797,0.02,-11.5797,5200
699541.25,7458633.75,11.9023,0.02,-11.9023,5201
699550,7458693,11.6508,0.02,-11.6508,5202
699529.5,7458730.5,11.6164,0.02,-11.6164,5203
699516,7458666.5,11.9982,0.02,-11.9982,5204
699494,7458704,11.9909,0.02,-11.9909,5205
699509,7458768,11.4731,0.02,-11.4731,5206
699488.5,7458810,11.2764,0.02,-11.2764,5207
699472,7458741.5,11.9312,0.02,-11.9312,5208
699452.5,7458783.25,11.7328,0.02,-11.7328,5209
699468,7458852,11.0737,0.02,-11.0737,5210
699442,7458904.5,10.6945,0.02,-10.6945,5211
699433,7458825,11.6109,0.02,-11.6109,5212
699409.25,7458871,11.3812,0.02,-11.3812,5213
699524.5,7459285,0.7235,0.02,-0.7235,5214
699555,7459333,-0.7375,0.02,0.7375,5215
699473.25,7459303.25,0.6938,0.02,-0.6938,5216
699500.5,7459353.5,-0.8795,0.02,0.8795,5217
699494,7459237,2.4387,0.02,-2.4387,5218
699472,7459188,3.5053,0.02,-3.5053,5219
699446,7459253,2.7114,0.02,-2.7114,5220
699423.75,7459202.5,3.6707,0.02,-3.6707,5221
699450,7459139,4.5449,0.02,-4.5449,5222
699441,7459095,5.7659,0.02,-5.7659,5223
699401.5,7459152,4.7187,0.02,-4.7187,5224
699391.75,7459107.75,6.171,0.02,-6.171,5225
699385.5,7458917,11.0851,0.02,-11.0851,5226
699347,7458940.25,11.1699,0.02,-11.1699,5227
699416,7458957,10.1451,0.02,-10.1451,5228
699432,7459051,7.4209,0.02,-7.4209,5229
699424,7459004,8.9071,0.02,-8.9071,5230
699367,7458975,10.3708,0.02,-10.3708,5231
699382,7459063.5,7.9268,0.02,-7.9268,5232
699374.5,7459019.25,9.3239,0.02,-9.3239,5233
700013,7458337,6.6897,0.02,-6.6897,5234
699980.4682,7458336.038,7.2596,0.02,-7.2596,5235
700012.5,7458293.5,6.8522,0.02,-6.8522,5236
699975.6157,7458292.684,7.4696,0.02,-7.4696,5237
700012,7458250,7.0216,0.02,-7.0216,5238
699970.7631,7458249.331,7.6656,0.02,-7.6656,5239
700011.5,7458204,7.1005,0.02,-7.1005,5240
699968.3816,7458205.415,7.7344,0.02,-7.7344,5241
700011,7458158,6.9883,0.02,-6.9883,5242
699966,7458161.5,7.6807,0.02,-7.6807,5243
700011.5,7458109,6.6726,0.02,-6.6726,5244
699964.5,7458113.25,7.4792,0.02,-7.4792,5245
700012,7458060,6.2311,0.02,-6.2311,5246
699963,7458065,7.1965,0.02,-7.1965,5247
700009.7094,7458007.364,5.658,0.02,-5.658,5248
699960.6047,7458013.432,6.7473,0.02,-6.7473,5249
700007.4188,7457954.727,4.4106,0.02,-4.4106,5250
700004.7383,7457907.919,3.3357,0.02,-3.3357,5251
699958.2094,7457961.864,5.8871,0.02,-5.8871,5252
699953.6759,7457915.61,5.0089,0.02,-5.0089,5253
700002.0577,7457861.111,2.4357,0.02,-2.4357,5254
699949.1424,7457869.357,4.1489,0.02,-4.1489,5255
699949.5781,7457849.924,3.6428,0.02,-3.6428,5256
699947.9364,7458335.076,7.8286,0.02,-7.8286,5257
699908.4682,7458338.038,8.4952,0.02,-8.4952,5258
699938.7313,7458291.869,8.0855,0.02,-8.0855,5259
699899.1157,7458297.934,8.6955,0.02,-8.6955,5260
699869,7458341,9.0601,0.02,-9.0601,5261
699837,7458358.5,9.5075,0.02,-9.5075,5262
699859.5,7458304,9.24,0.02,-9.24,5263
699823.75,7458320.75,9.7282,0.02,-9.7282,5264
699805,7458376,9.9458,0.02,-9.9458,5265
699770.5,7458396.5,10.1833,0.02,-10.1833,5266
699788,7458337.5,10.1637,0.02,-10.1637,5267
699751.25,7458358.25,10.4555,0.02,-10.4555,5268
699736,7458417,10.3343,0.02,-10.3343,5269
699700.5,7458440.5,10.4089,0.02,-10.4089,5270
699714.5,7458379,10.6628,0.02,-10.6628,5271
699677.25,7458403,10.8678,0.02,-10.8678,5272
699665,7458464,10.6359,0.02,-10.6359,5273
699631,7458489,11.0874,0.02,-11.0874,5274
699640,7458427,11.1982,0.02,-11.1982,5275
699604.5,7458453.5,11.5063,0.02,-11.5063,5276
699597,7458514,11.4817,0.02,-11.4817,5277
699569,7458480,11.8649,0.02,-11.8649,5278
699565,7458542.5,11.8157,0.02,-11.8157,5279
699536,7458510,12.1507,0.02,-12.1507,5280
699533,7458571,12.0917,0.02,-12.0917,5281
699503,7458540,12.4323,0.02,-12.4323,5282
699507.5,7458605.5,12.2432,0.02,-12.2432,5283
699475.5,7458575.25,12.6057,0.02,-12.6057,5284
699482,7458640,12.3438,0.02,-12.3438,5285
699448,7458610.5,12.6797,0.02,-12.6797,5286
699458.5,7458677.5,12.3559,0.02,-12.3559,5287
699423,7458648.5,12.6577,0.02,-12.6577,5288
699435,7458715,12.2827,0.02,-12.2827,5289
699398,7458686.5,12.6026,0.02,-12.6026,5290
699416.5,7458756.5,12.1121,0.02,-12.1121,5291
699376.75,7458727,12.4945,0.02,-12.4945,5292
699398,7458798,11.9743,0.02,-11.9743,5293
699355.5,7458767.5,12.3541,0.02,-12.3541,5294
699376.5,7458837.5,11.9911,0.02,-11.9911,5295
699333.5,7458807.25,12.3574,0.02,-12.3574,5296
699355,7458877,11.8149,0.02,-11.8149,5297
699327,7458905.5,11.7039,0.02,-11.7039,5298
699311.5,7458847,12.311,0.02,-12.311,5299
699287.25,7458878.25,12.2114,0.02,-12.2114,5300
699422,7459321.5,0.8214,0.02,-0.8214,5301
699446,7459374,-1.1042,0.02,1.1042,5302
699369.75,7459339.25,0.8619,0.02,-0.8619,5303
699392,7459392.5,-1.0424,0.02,1.0424,5304
699263,7458909.5,12.0745,0.02,-12.0745,5305
699398,7459269,2.7078,0.02,-2.7078,5306
699375.5,7459217,3.7857,0.02,-3.7857,5307
699347.5,7459286,2.8245,0.02,-2.8245,5308
699326.25,7459232,3.9036,0.02,-3.9036,5309
699250.5,7458929,11.9604,0.02,-11.9604,5310
699299,7458934,11.5749,0.02,-11.5749,5311
699308.5,7458963.5,11.0943,0.02,-11.0943,5312
699251.5,7458947,11.7568,0.02,-11.7568,5313
699258.5,7458977.75,11.2882,0.02,-11.2882,5314
699353,7459165,4.9042,0.02,-4.9042,5315
699305,7459178,5.1873,0.02,-5.1873,5316
699342.5,7459120.5,6.4575,0.02,-6.4575,5317
699294,7459134.5,6.5907,0.02,-6.5907,5318
699332,7459076,8.2275,0.02,-8.2275,5319
699318,7458993,10.5622,0.02,-10.5622,5320
699283,7459091,8.264,0.02,-8.264,5321
699265.5,7459008.5,10.7147,0.02,-10.7147,5322
699325,7459034.5,9.6256,0.02,-9.6256,5323
699274.25,7459049.75,9.7599,0.02,-9.7599,5324
699929.5262,7458248.661,8.3086,0.02,-8.3086,5325
699889.7631,7458257.831,8.8599,0.02,-8.8599,5326
699925.2631,7458206.831,8.3707,0.02,-8.3707,5327
699882.8816,7458216.165,8.9529,0.02,-8.9529,5328
699921,7458165,8.3689,0.02,-8.3689,5329
699876,7458174.5,9.0172,0.02,-9.0172,5330
699917.5,7458117.5,8.2721,0.02,-8.2721,5331
699870.25,7458128,9.0137,0.02,-9.0137,5332
699914,7458070,8.1356,0.02,-8.1356,5333
699864.5,7458081.5,8.9518,0.02,-8.9518,5334
699911.5,7458019.5,7.8163,0.02,-7.8163,5335
699860.25,7458032,8.7558,0.02,-8.7558,5336
699909,7457969,7.2099,0.02,-7.2099,5337
699856,7457982.5,8.2678,0.02,-8.2678,5338
699902.6135,7457923.302,6.5467,0.02,-6.5467,5339
699848.3068,7457933.651,7.642,0.02,-7.642,5340
699896.227,7457877.604,5.7054,0.02,-5.7054,5341
699840.6135,7457884.802,6.8295,0.02,-6.8295,5342
699896.6627,7457858.17,5.187,0.02,-5.187,5343
699897.0984,7457838.736,4.6676,0.02,-4.6676,5344
699839.1189,7457859.536,6.2887,0.02,-6.2887,5345
699837.6243,7457834.271,5.7403,0.02,-5.7403,5346
699850,7458267,9.3735,0.02,-9.3735,5347
699810.5,7458283,9.9047,0.02,-9.9047,5348
699840.5,7458225.5,9.5089,0.02,-9.5089,5349
699798.5,7458241.75,10.0423,0.02,-10.0423,5350
699771,7458299,10.3663,0.02,-10.3663,5351
699756.5,7458258,10.5341,0.02,-10.5341,5352
699732,7458320,10.7301,0.02,-10.7301,5353
699714.75,7458279.5,10.9936,0.02,-10.9936,5354
699693,7458341,11.0218,0.02,-11.0218,5355
699654,7458365.5,11.4109,0.02,-11.4109,5356
699673,7458301,11.4712,0.02,-11.4712,5357
699631.75,7458326.25,11.953,0.02,-11.953,5358
699615,7458390,11.7663,0.02,-11.7663,5359
699578,7458418,12.0524,0.02,-12.0524,5360
699590.5,7458351.5,12.3728,0.02,-12.3728,5361
699551.5,7458380.75,12.5928,0.02,-12.5928,5362
699541,7458446,12.2954,0.02,-12.2954,5363
699507,7458477.5,12.5268,0.02,-12.5268,5364
699512.5,7458410,12.7933,0.02,-12.7933,5365
699477,7458443,12.9905,0.02,-12.9905,5366
699473,7458509,12.8135,0.02,-12.8135,5367
699441.5,7458476,13.1334,0.02,-13.1334,5368
699443.5,7458545,12.9356,0.02,-12.9356,5369
699410,7458513.25,13.2811,0.02,-13.2811,5370
699414,7458581,12.9761,0.02,-12.9761,5371
699387.5,7458619.5,12.9755,0.02,-12.9755,5372
699378.5,7458550.5,13.3278,0.02,-13.3278,5373
699350.5,7458589.75,13.299,0.02,-13.299,5374
699361,7458658,12.927,0.02,-12.927,5375
699337,7458697.5,12.8478,0.02,-12.8478,5376
699322.5,7458629,13.2298,0.02,-13.2298,5377
699297.75,7458669.5,13.1871,0.02,-13.1871,5378
699313,7458737,12.7833,0.02,-12.7833,5379
699290.5,7458777,12.7495,0.02,-12.7495,5380
699273,7458710,13.1394,0.02,-13.1394,5381
699250.25,7458751,13.1119,0.02,-13.1119,5382
699268,7458817,12.706,0.02,-12.706,5383
699247.5,7458851,12.6116,0.02,-12.6116,5384
699227.5,7458792,13.0509,0.02,-13.0509,5385
699206.25,7458829.25,12.9102,0.02,-12.9102,5386
699317.5,7459357,0.5997,0.02,-0.5997,5387
699338,7459411,-1.1552,0.02,1.1552,5388
699263.5,7459372,0.6191,0.02,-0.6191,5389
699284.5,7459427,-1.1122,0.02,1.1122,5390
699227,7458885,12.4948,0.02,-12.4948,5391
699185,7458866.5,12.7642,0.02,-12.7642,5392
699214.5,7458904.5,12.3603,0.02,-12.3603,5393
699172,7458893,12.6201,0.02,-12.6201,5394
699297,7459303,2.7439,0.02,-2.7439,5395
699277,7459247,3.9701,0.02,-3.9701,5396
699242.5,7459317,2.6502,0.02,-2.6502,5397
699225,7459261.5,4.0318,0.02,-4.0318,5398
699202,7458924,12.2087,0.02,-12.2087,5399
699159,7458919.5,12.3976,0.02,-12.3976,5400
699203,7458942,12.0263,0.02,-12.0263,5401
699157.5,7458943,12.1635,0.02,-12.1635,5402
699257,7459191,5.3586,0.02,-5.3586,5403
699245.5,7459148.5,6.7356,0.02,-6.7356,5404
699207.5,7459206,5.4649,0.02,-5.4649,5405
699196,7459162.5,6.8889,0.02,-6.8889,5406
699204,7458960,11.7939,0.02,-11.7939,5407
699208.5,7458992,11.3696,0.02,-11.3696,5408
699156,7458966.5,11.8761,0.02,-11.8761,5409
699159.75,7459001.25,11.3995,0.02,-11.3995,5410
699213,7459024,10.7544,0.02,-10.7544,5411
699234,7459106,8.3624,0.02,-8.3624,5412
699223.5,7459065,9.7243,0.02,-9.7243,5413
699163.5,7459036,10.7737,0.02,-10.7737,5414
699184.5,7459119,8.4518,0.02,-8.4518,5415
699174,7459077.5,9.7584,0.02,-9.7584,5416
699831,7458184,9.6428,0.02,-9.6428,5417
699786.5,7458200.5,10.231,0.02,-10.231,5418
699823,7458138.5,9.7276,0.02,-9.7276,5419
699775.75,7458155.75,10.3772,0.02,-10.3772,5420
699815,7458093,9.7637,0.02,-9.7637,5421
699765,7458111,10.4541,0.02,-10.4541,5422
699809,7458044.5,9.6614,0.02,-9.6614,5423
699756.25,7458063.25,10.3888,0.02,-10.3888,5424
699803,7457996,9.278,0.02,-9.278,5425
699747.5,7458015.5,10.1341,0.02,-10.1341,5426
699794,7457944,8.6558,0.02,-8.6558,5427
699735.4438,7457961.734,9.6233,0.02,-9.6233,5428
699785,7457892,7.8481,0.02,-7.8481,5429
699723.3875,7457907.967,8.9156,0.02,-8.9156,5430
699781.5751,7457860.903,7.2531,0.02,-7.2531,5431
699778.1501,7457829.805,6.6119,0.02,-6.6119,5432
699715.4967,7457865.212,8.1472,0.02,-8.1472,5433
699707.6059,7457822.457,7.0498,0.02,-7.0498,5434
699742,7458217,10.7618,0.02,-10.7618,5435
699697.5,7458239,11.2694,0.02,-11.2694,5436
699728.5,7458173,10.969,0.02,-10.969,5437
699680.7583,7458194.473,11.5994,0.02,-11.5994,5438
699653,7458261,11.9143,0.02,-11.9143,5439
699633.0166,7458215.946,12.4005,0.02,-12.4005,5440
699609.5,7458287,12.5,0.02,-12.5,5441
699587.0083,7458243.723,13.0814,0.02,-13.0814,5442
699566,7458313,12.9416,0.02,-12.9416,5443
699525,7458343.5,13.102,0.02,-13.102,5444
699541,7458271.5,13.4162,0.02,-13.4162,5445
699497.75,7458303.75,13.5946,0.02,-13.5946,5446
699484,7458374,13.304,0.02,-13.304,5447
699447,7458408.5,13.4174,0.02,-13.4174,5448
699454.5,7458336,13.7531,0.02,-13.7531,5449
699415.25,7458372.25,13.7761,0.02,-13.7761,5450
699410,7458443,13.4734,0.02,-13.4734,5451
699376,7458408.5,13.8624,0.02,-13.8624,5452
699376.5,7458481.5,13.5569,0.02,-13.5569,5453
699340.75,7458448.5,13.8711,0.02,-13.8711,5454
699343,7458520,13.7065,0.02,-13.7065,5455
699305.5,7458488.5,13.9112,0.02,-13.9112,5456
699313.5,7458560,13.576,0.02,-13.576,5457
699274.75,7458530,13.8741,0.02,-13.8741,5458
699284,7458600,13.4918,0.02,-13.4918,5459
699258.5,7458641.5,13.4395,0.02,-13.4395,5460
699244,7458571.5,13.7655,0.02,-13.7655,5461
699217.25,7458614.5,13.6589,0.02,-13.6589,5462
699233,7458683,13.4459,0.02,-13.4459,5463
699210,7458725,13.3328,0.02,-13.3328,5464
699190.5,7458657.5,13.5509,0.02,-13.5509,5465
699167.25,7458701.25,13.454,0.02,-13.454,5466
699187,7458767,13.2199,0.02,-13.2199,5467
699165,7458807.5,13.1158,0.02,-13.1158,5468
699144,7458745,13.4169,0.02,-13.4169,5469
699123.5,7458787.75,13.2098,0.02,-13.2098,5470
699209.5,7459387,0.6252,0.02,-0.6252,5471
699231,7459443,-1.0677,0.02,1.0677,5472
699153.9411,7459401.415,0.4988,0.02,-0.4988,5473
699171.3823,7459459.329,-1.1373,0.02,1.1373,5474
699143,7458848,13.0534,0.02,-13.0534,5475
699129.5,7458881.5,12.8613,0.02,-12.8613,5476
699103,7458830.5,13.0979,0.02,-13.0979,5477
699089,7458869,12.7545,0.02,-12.7545,5478
699188,7459331,2.6715,0.02,-2.6715,5479
699136.5,7459343.5,2.7633,0.02,-2.7633,5480
699173,7459276,4.1579,0.02,-4.1579,5481
699121.75,7459288.5,4.3428,0.02,-4.3428,5482
699116,7458915,12.5076,0.02,-12.5076,5483
699112,7458944,12.2312,0.02,-12.2312,5484
699075,7458907.5,12.4056,0.02,-12.4056,5485
699067.25,7458942.75,12.1892,0.02,-12.1892,5486
699158,7459221,5.6475,0.02,-5.6475,5487
699107,7459233.5,5.8893,0.02,-5.8893,5488
699146.5,7459176.5,7.0597,0.02,-7.0597,5489
699096.25,7459188.5,7.2795,0.02,-7.2795,5490
699108,7458973,11.9034,0.02,-11.9034,5491
699059.5,7458978,11.8846,0.02,-11.8846,5492
699111,7459010.5,11.4076,0.02,-11.4076,5493
699063.5,7459017.75,11.4026,0.02,-11.4026,5494
699135,7459132,8.5774,0.02,-8.5774,5495
699114,7459048,10.8026,0.02,-10.8026,5496
699085.5,7459143.5,8.6766,0.02,-8.6766,5497
699067.5,7459057.5,10.7734,0.02,-10.7734,5498
699124.5,7459090,9.8944,0.02,-9.8944,5499
699076.5,7459100.5,9.9383,0.02,-9.9383,5500
699715,7458129,11.1153,0.02,-11.1153,5501
699664.0166,7458149.946,11.9387,0.02,-11.9387,5502
699703.5,7458082,11.1137,0.02,-11.1137,5503
699649.3772,7458105.343,12.196,0.02,-12.196,5504
699692,7458035,10.9663,0.02,-10.9663,5505
699634.7379,7458060.739,12.3573,0.02,-12.3573,5506
699676.8875,7457979.467,10.7227,0.02,-10.7227,5507
699613.9859,7458005.981,12.4627,0.02,-12.4627,5508
699661.7751,7457923.934,10.3283,0.02,-10.3283,5509
699593.2339,7457951.223,12.4424,0.02,-12.4424,5510
699649.4184,7457869.521,9.7002,0.02,-9.7002,5511
699574.9971,7457896.198,12.2611,0.02,-12.2611,5512
699637.0617,7457815.108,8.416,0.02,-8.416,5513
699556.7603,7457841.173,11.9186,0.02,-11.9186,5514
699543.7688,7457811.665,11.3851,0.02,-11.3851,5515
699613.0332,7458170.893,12.8459,0.02,-12.8459,5516
699595.2545,7458128.685,13.2441,0.02,-13.2441,5517
699564.5166,7458200.446,13.5838,0.02,-13.5838,5518
699541.1374,7458157.702,13.9036,0.02,-13.9036,5519
699516,7458230,13.8793,0.02,-13.8793,5520
699470.5,7458264,14.0846,0.02,-14.0846,5521
699487.0203,7458186.719,14.3739,0.02,-14.3739,5522
699439.7601,7458222.359,14.5237,0.02,-14.5237,5523
699425,7458298,14.0978,0.02,-14.0978,5524
699383.5,7458336,14.1023,0.02,-14.1023,5525
699392.5,7458258,14.492,0.02,-14.492,5526
699349.25,7458298.25,14.4272,0.02,-14.4272,5527
699342,7458374,14.1498,0.02,-14.1498,5528
699306,7458338.5,14.3427,0.02,-14.3427,5529
699305,7458415.5,14.1831,0.02,-14.1831,5530
699266.75,7458382.25,14.3832,0.02,-14.3832,5531
699268,7458457,14.1866,0.02,-14.1866,5532
699227.5,7458426,14.525,0.02,-14.525,5533
699236,7458500,14.16,0.02,-14.16,5534
699193.75,7458471,14.601,0.02,-14.601,5535
699204,7458543,14.1209,0.02,-14.1209,5536
699160,7458516,14.559,0.02,-14.559,5537
699176,7458587.5,13.9746,0.02,-13.9746,5538
699131,7458562,14.3657,0.02,-14.3657,5539
699148,7458632,13.7719,0.02,-13.7719,5540
699124.5,7458677.5,13.4822,0.02,-13.4822,5541
699102,7458608,14.1582,0.02,-14.1582,5542
699078.5,7458655.75,13.896,0.02,-13.896,5543
699101,7458723,13.5651,0.02,-13.5651,5544
699055,7458703.5,13.71,0.02,-13.71,5545
699082,7458768,13.2891,0.02,-13.2891,5546
699036,7458751,13.4089,0.02,-13.4089,5547
699098.3823,7459415.829,0.4552,0.02,-0.4552,5548
699111.7646,7459475.658,-1.2098,0.02,1.2098,5549
699046.1301,7459427.625,0.7507,0.02,-0.7507,5550
699062.2601,7459487.75,-1.1434,0.02,1.1434,5551
699063,7458813,13.0136,0.02,-13.0136,5552
699048.5,7458856.5,12.649,0.02,-12.649,5553
699017,7458798.5,12.9972,0.02,-12.9972,5554
699002.25,7458844.75,12.6538,0.02,-12.6538,5555
699085,7459356,2.8401,0.02,-2.8401,5556
699070.5,7459301,4.6716,0.02,-4.6716,5557
699030,7459367.5,2.8984,0.02,-2.8984,5558
699016.4048,7459315.355,4.9176,0.02,-4.9176,5559
699034,7458900,12.2525,0.02,-12.2525,5560
699022.5,7458941.5,12.1378,0.02,-12.1378,5561
698987.5,7458891,12.3537,0.02,-12.3537,5562
698977.5,7458935.75,12.1758,0.02,-12.1758,5563
699056,7459246,6.2036,0.02,-6.2036,5564
699046,7459200.5,7.5303,0.02,-7.5303,5565
699002.8095,7459263.211,6.4139,0.02,-6.4139,5566
698993.9048,7459213.105,7.7646,0.02,-7.7646,5567
699011,7458983,11.8916,0.02,-11.8916,5568
699016,7459025,11.4151,0.02,-11.4151,5569
698967.5,7458980.5,11.9316,0.02,-11.9316,5570
698970.25,7459025.75,11.5015,0.02,-11.5015,5571
699036,7459155,8.8462,0.02,-8.8462,5572
699021,7459067,10.7836,0.02,-10.7836,5573
699028.5,7459111,9.9592,0.02,-9.9592,5574
698973,7459071,10.8917,0.02,-10.8917,5575
698985,7459163,9.0615,0.02,-9.0615,5576
698979,7459117,10.0823,0.02,-10.0823,5577
699577.4757,7458086.477,13.6926,0.02,-13.6926,5578
699551.0843,7458032.495,13.9988,0.02,-13.9988,5579
699517.7581,7458114.957,14.3097,0.02,-14.3097,5580
699489.8023,7458064.357,14.9495,0.02,-14.9495,5581
699524.6928,7457978.512,14.3756,0.02,-14.3756,5582
699461.8464,7458013.756,15.763,0.02,-15.763,5583
699500.5758,7457922.875,14.8246,0.02,-14.8246,5584
699431.4108,7457956.491,16.5775,0.02,-16.5775,5585
699476.4589,7457867.238,15.3774,0.02,-15.3774,5586
699400.9752,7457899.225,17.6178,0.02,-17.6178,5587
699463.4674,7457837.731,15.4819,0.02,-15.4819,5588
699450.4759,7457808.223,15.2488,0.02,-15.2488,5589
699376.0334,7457855.354,18.2856,0.02,-18.2856,5590
699351.0916,7457811.484,18.6663,0.02,-18.6663,5591
699458.0405,7458143.438,14.8285,0.02,-14.8285,5592
699409.0203,7458180.719,14.9311,0.02,-14.9311,5593
699428.5203,7458096.219,15.4415,0.02,-15.4415,5594
699376.7601,7458134.109,15.472,0.02,-15.472,5595
699360,7458218,14.9627,0.02,-14.9627,5596
699315,7458260.5,14.6141,0.02,-14.6141,5597
699325,7458172,15.5858,0.02,-15.5858,5598
699277.4594,7458217.021,15.4879,0.02,-15.4879,5599
699270,7458303,14.463,0.02,-14.463,5600
699229.9187,7458262.042,14.7067,0.02,-14.7067,5601
699228.5,7458349,14.5855,0.02,-14.5855,5602
699186.4372,7458312.32,14.9691,0.02,-14.9691,5603
699187,7458395,14.9343,0.02,-14.9343,5604
699142.9557,7458362.598,15.3855,0.02,-15.3855,5605
699151.5,7458442,15.0596,0.02,-15.0596,5606
699105.8361,7458412.416,15.5774,0.02,-15.5774,5607
699116,7458489,15.0206,0.02,-15.0206,5608
699068.7166,7458462.235,15.5142,0.02,-15.5142,5609
699086,7458536.5,14.8337,0.02,-14.8337,5610
699039.7159,7458511.301,15.3057,0.02,-15.3057,5611
699056,7458584,14.6148,0.02,-14.6148,5612
699032.5,7458634,14.3227,0.02,-14.3227,5613
699010.7152,7458560.368,15.0638,0.02,-15.0638,5614
698986.7545,7458613.838,14.7057,0.02,-14.7057,5615
699009,7458684,14.0173,0.02,-14.0173,5616
698990,7458734,13.6686,0.02,-13.6686,5617
698962.7937,7458667.307,14.3578,0.02,-14.3578,5618
698944.1826,7458720.65,13.9865,0.02,-13.9865,5619
698993.8778,7459439.421,0.8382,0.02,-0.8382,5620
699012.7556,7459499.841,-1.1659,0.02,1.1659,5621
698940.0329,7459451.84,0.7152,0.02,-0.7152,5622
698955.5758,7459513.267,-1.2396,0.02,1.2396,5623
698971,7458784,13.3172,0.02,-13.3172,5624
698956,7458833,12.9613,0.02,-12.9613,5625
698925.5715,7458773.992,13.6083,0.02,-13.6083,5626
698911.4079,7458824.403,13.2333,0.02,-13.2333,5627
698975,7459379,3.1208,0.02,-3.1208,5628
698924.49,7459390.414,3.2648,0.02,-3.2648,5629
698962.3095,7459329.711,4.962,0.02,-4.962,5630
698913.3796,7459340.679,5.1245,0.02,-5.1245,5631
698941,7458882,12.7217,0.02,-12.7217,5632
698932.5,7458930,12.2896,0.02,-12.2896,5633
698897.2442,7458874.813,13.0231,0.02,-13.0231,5634
698890.0483,7458925.245,12.4834,0.02,-12.4834,5635
698949.619,7459280.422,6.5084,0.02,-6.5084,5636
698902.2692,7459290.944,6.7061,0.02,-6.7061,5637
698941.8095,7459225.711,7.9335,0.02,-7.9335,5638
698895.0609,7459235.403,8.1246,0.02,-8.1246,5639
698924,7458978,11.9704,0.02,-11.9704,5640
698924.5,7459026.5,11.5908,0.02,-11.5908,5641
698882.8525,7458975.677,12.0965,0.02,-12.0965,5642
698881.6296,7459026.848,11.7109,0.02,-11.7109,5643
698934,7459171,9.2416,0.02,-9.2416,5644
698925,7459075,11.0032,0.02,-11.0032,5645
698887.8525,7459179.863,9.3703,0.02,-9.3703,5646
698929.5,7459123,10.2105,0.02,-10.2105,5647
698880.4067,7459078.02,11.1257,0.02,-11.1257,5648
698884.1296,7459128.941,10.3318,0.02,-10.3318,5649
699399,7458049,16.4379,0.02,-16.4379,5650
699344.5,7458087.5,16.6522,0.02,-16.6522,5651
699362.2458,7457990.106,17.6868,0.02,-17.6868,5652
699301.0946,7458030.243,18.028,0.02,-18.028,5653
699325.4915,7457931.212,19.1199,0.02,-19.1199,5654
699257.6891,7457972.986,19.7592,0.02,-19.7592,5655
699288.5994,7457872.978,20.3777,0.02,-20.3777,5656
699216.9105,7457917.258,20.9834,0.02,-20.9834,5657
699251.7073,7457814.744,21.6516,0.02,-21.6516,5658
699176.1318,7457861.529,21.5958,0.02,-21.5958,5659
699151.1376,7457827.599,21.7722,0.02,-21.7722,5660
699290,7458126,16.5504,0.02,-16.5504,5661
699239.9187,7458173.542,16.5199,0.02,-16.5199,5662
699239.9434,7458070.38,18.1232,0.02,-18.1232,5663
699189.5711,7458119.123,17.7125,0.02,-17.7125,5664
699189.8374,7458221.084,16.2328,0.02,-16.2328,5665
699144.3744,7458275.64,15.9465,0.02,-15.9465,5666
699139.1988,7458167.866,17.4326,0.02,-17.4326,5667
699089.5041,7458227.815,17.1663,0.02,-17.1663,5668
699098.9113,7458330.196,15.8377,0.02,-15.8377,5669
699060.1722,7458382.833,16.0311,0.02,-16.0311,5670
699039.8094,7458287.764,16.8667,0.02,-16.8667,5671
699000.0913,7458343.507,16.6546,0.02,-16.6546,5672
699021.4331,7458435.47,16.0388,0.02,-16.0388,5673
698993.4318,7458486.103,15.7222,0.02,-15.7222,5674
698960.3733,7458399.25,16.3657,0.02,-16.3657,5675
698930.7047,7458451.242,16.1272,0.02,-16.1272,5676
698965.4305,7458536.736,15.4142,0.02,-15.4142,5677
698941.009,7458593.675,15.0567,0.02,-15.0567,5678
698901.0361,7458503.234,15.8713,0.02,-15.8713,5679
698875.1783,7458565.884,15.4929,0.02,-15.4929,5680
698916.5875,7458650.614,14.6936,0.02,-14.6936,5681
698898.3653,7458707.299,14.2969,0.02,-14.2969,5682
698849.3205,7458628.535,15.0936,0.02,-15.0936,5683
